Name	Id
Drosophila rubida	30044
Solanum lycopersicoides	142760
Coliphage WA13	338104
Coliphage WA14	338140
mitochondrion Neophascogale lorentzii	32551.mitochondrion
Nostoc sp. 'Peltigera lepidophora cyanobiont'	355459
chloroplast Eustigma oblongifolium	51000.chloroplast
Vibrio coralliilyticus	190893
chloroplast Sventenia bupleuroides	50217.chloroplast
Culicoides variipennis	46212
Wiseana signata NPV	65124
Phage SC1	42180
chloroplast Peperomia blanda	352167.chloroplast
chloroplast Disa scullyi	376106.chloroplast
mitochondrion Hippoglossus stenolepis	195615.mitochondrion
chloroplast Cicer judaicum	92719.chloroplast
Cerataphis fransseni yeast-like symbiont	118982
Helminthosporium victoriae virus 190S	45237
mitochondrion Lepilemur dorsalis	78583.mitochondrion
mitochondrion Sitta canadensis	50249.mitochondrion
chloroplast Iris unguicularis	122946.chloroplast
mitochondrion Marmosops impavidus	42722.mitochondrion
Guanarito virus	45219
chloroplast Symplocos itatiaiae	335931.chloroplast
Triticum zhukovskyi	77602
mitochondrion Sterna elegans	297817.mitochondrion
mitochondrion Fringilla coelebs	37598.mitochondrion
chloroplast Lilium oxypetalum	85373.chloroplast
chloroplast Fascicularia bicolor	106448.chloroplast
Pelobacter carbinolicus DSM 2380	338963
Ateles belzebuth	9507
Nicotiana linearis	118701
mitochondrion Sturnella neglecta	84785.mitochondrion
chloroplast Litsea erectinervia	384302.chloroplast
Staphylococcus phage phiSLT	130478
Metopus es	392813
mitochondrion Przhevalskiana silenus	123747.mitochondrion
mitochondrion Crotalus ruber exsul	384071.mitochondrion
Maize streak virus - Reunion [N2AR3]	268333
mitochondrion Cypripedium adamianum	230614.mitochondrion
Hepatitis B virus	106821
Haemorrhagic kidney syndrome virus	68912
Rana esculenta	8401
Zaprionus capensis	30053
Perina nuda nucleopolyhedrovirus	38765
Phlox Virus M	437470
plastid Phaseolus esperanzae	378481.plastid
mitochondrion Amphiglossus melanurus	249442.mitochondrion
Epiperipatus sp. TB-2001	180183
Spinach latent virus	42680
Rhynchosia mosaic virus	179872
Suid herpesvirus 1	167786
mitochondrion Crotalus mitchellii stephensi	384070.mitochondrion
Barmah Forest virus	11020
chloroplast Myrionema strangulans	86898.chloroplast
Trichoplax sp. BZ10101	332042
Anabaena lemmermannii 'BC Ana 0030'	315354
Nasutitermes comatus	286183
chloroplast Aristolochia triactina	304174.chloroplast
Aepyprymnus rufescens	38598
Phytolacca heterotepala	248308
chloroplast Machilus rimosa	251261.chloroplast
chloroplast Sauropus androgynus	283133.chloroplast
chloroplast Ophiopogon japonicus var. japonicus	100507.chloroplast
chromoplast Caepidium antarcticum	134683.chromoplast
chloroplast Cardiochlamys madagascariensis	197363.chloroplast
chloroplast Leymus chinensis	52714.chloroplast
Lactococcus phage Q65	287447
Lactococcus phage Q66	287446
Lactococcus phage Q67	287445
Lactococcus phage Q62	287424
Lactococcus phage Q63	287415
Thermus thermophilus HB8	300852
Lactococcus phage Q68	287444
Torulaspora delbrueckii	4950
mitochondrion Ectobius panzeri	406639.mitochondrion
Miscanthus floridulus	154761
Phytolacca americana	3527
chloroplast Bryum preissianum	216084.chloroplast
Spleen focus-forming virus	11819
mitochondrion Bracisepalum selebicum	131140.mitochondrion
mitochondrion Rhinoclemmys rubida	260655.mitochondrion
plastid Poellnitzia rubriflora	49730.plastid
Schizosaccharomyces pombe	4896
mitochondrion Rhinechis scalaris	122933.mitochondrion
China bean begomovirus	403899
Arabidopsis suecica	45249
Listonella phage phiHSIC	310539
Xanthomonas campestris pv. oryzae	314227
chloroplast Ranunculus repens	137665.chloroplast
Solanum habrochaites	62890
Rana sp. CH-2001	169395
Pseudomonas sp. K-9	299032
mitochondrion Kraemeria cunicularia	86209.mitochondrion
chloroplast Nephelium mutabile	290979.chloroplast
mitochondrion Anolis microtus	75266.mitochondrion
Hordeum bulbosum	4516
Streptomyces olivaceoviridis	1921
chloroplast Ipomoea obscura	89652.chloroplast
chloroplast Aeschynomene indica	48135.chloroplast
chloroplast Harveya pulchra	332464.chloroplast
mitochondrion Australoheros scitulus	329336.mitochondrion
mitochondrion Galagoides demidoff	89672.mitochondrion
chloroplast Balantiopsis diplophylla	280821.chloroplast
chloroplast Chara vulgaris	55564.chloroplast
mitochondrion Ichthyophis bannanicus	8453.mitochondrion
chloroplast Begonia conchifolia	212713.chloroplast
SARS coronavirus Sino1-11	255730
Brucella abortus biovar 1 str. 9-941	262698
FBR murine osteosarcoma virus	11806
mitochondrion Sceloporus maculosus	59708.mitochondrion
chloroplast Prunus incisa	137206.chloroplast
Dendrolimus spectabilis	155323
SARS coronavirus PC4-205	293320
Raphanus sativus var. sativus	240228
Bacillus phage Cherry	347966
Ancylobacter aquaticus	100
mitochondrion Fritillaria persica	192972.mitochondrion
Perna viridis	73031
chloroplast Mesembryanthemum crystallinum	3544.chloroplast
mitochondrion Rhinolophus philippinensis (large-eared horseshoe	76837.mitochondrion
chloroplast Rosa gallica	74632.chloroplast
chloroplast Elymus dahuricus	129744.chloroplast
Prevotella intermedia	28131
mitochondrion Echinococcus multilocularis	6211.mitochondrion
mitochondrion Paracontias sp. MMB-2003	249509.mitochondrion
Petrotoga miotherma	28237
Lipomyces starkeyi	29829
Simian retrovirus 1	11942
mitochondrion Nephila clavata	70342.mitochondrion
Simian retrovirus 2	39068
Neurospora intermedia	5142
Bradyrhizobium sp. BLUT1	353511
Staphylococcus phage phi 12	186152
mitochondrion Arius arius	287714.mitochondrion
mitochondrion Hipposideros calcaratus	334198.mitochondrion
mitochondrion Crotophaga ani	103947.mitochondrion
mitochondrion Eirenis modestus	166101.mitochondrion
chloroplast Pereskia nemorosa	307722.chloroplast
mitochondrion Micropsectra logani	288865.mitochondrion
Gasterophilus intestinalis	84525
Benincasa hispida	102211
Sinorhizobium sp. BL3	317734
Rousettus aegyptiacus	9407
mitochondrion Conirostrum sitticolor	182923.mitochondrion
mitochondrion Cossypha polioptera	228319.mitochondrion
mitochondrion Icterus laudabilis	105517.mitochondrion
mitochondrion Cervus duvaucelii	43328.mitochondrion
Haliotis cracherodii	6455
chloroplast Manglietia aromatica	86741.chloroplast
chloroplast Suaeda malacosperma	397273.chloroplast
Trypanosoma carassii	38249
mitochondrion Telmatochromis temporalis	32511.mitochondrion
Tomato yellow leaf curl China virus -[Y301]	329850
mitochondrion Muscisaxicola maculirostris	123668.mitochondrion
Photorhabdus luminescens subsp. luminescens	171439
mitochondrion Simulium tuberosum	357430.mitochondrion
Human papillomavirus type 67	37120
Ceratotherium simum	9807
mitochondrion Alectoris graeca	40178.mitochondrion
Sapporo virus(Hu/SV/Ishikawa/03-158/2003)	288958
mitochondrion Etheostoma olmstedi	417934.mitochondrion
chloroplast Pinus muricata	164245.chloroplast
chloroplast Nepenthes x intermedia	407840.chloroplast
mitochondrion Dendroica dominica	65569.mitochondrion
mitochondrion Oporornis formosus	182909.mitochondrion
Flaveria bidentis	4224
chloroplast Pseudobarbella attenuata	184699.chloroplast
Rhodopirellula baltica	265606
mitochondrion Pachypappa marsupialis	330418.mitochondrion
mitochondrion Tetraogallus himalayensis	109044.mitochondrion
Corynephage beta	10703
Emericella desertorum	41728
Acinetobacter sp. 4365	209657
mitochondrion Astyanax mexicanus	7994.mitochondrion
mitochondrion Amphicarpaea bracteata	45679.mitochondrion
Bovine viral diarrhea virus 2-New York'93	358768
Kassina senegalensis	8415
chloroplast Ilex vomitoria	4297.chloroplast
mitochondrion Tringa melanoleuca	161682.mitochondrion
mitochondrion Aerodramus maximus lowi	207698.mitochondrion
mitochondrion Cottus princeps	304287.mitochondrion
Phoca hispida	9718
Rhodotorula graminis	29898
chloroplast Trillium cernuum	82476.chloroplast
plastid Bulbine frutescens	210954.plastid
mitochondrion Balaenoptera bonaerensis	33556.mitochondrion
mitochondrion Myiarchus cinerascens	190696.mitochondrion
chloroplast Caucanthus auriculatus	151803.chloroplast
plastid Arabis hirsuta	78191.plastid
Pipistrellus savii	177186
Scaptomyza pallida	7300
chloroplast Viola rossii	316480.chloroplast
Bacillus sp. M1918	157928
mitochondrion Chamaeleo namaquensis	179917.mitochondrion
Aeropyrum pernix	56636
chloroplast Zamia portoricensis	115897.chloroplast
Cotton leaf curl Gezira beta	453454
Thalassoma bifasciatum	76338
Helianthus debilis little leaf phytoplasma	363911
mitochondrion Microtus irene	234669.mitochondrion
Rickettsia akari	786
Kokobera virus	44024
Clupea harengus	7950
mitochondrion Malpighia glabra	71611.mitochondrion
Xerocomus chrysenteron	5386
Anguilla rostrata	7938
Athalia rosae	37344
mitochondrion Cyprinodon nichollsi	350060.mitochondrion
chloroplast Cyanidium caldarium	2771.chloroplast
mitochondrion Sialia mexicana	189536.mitochondrion
Digitaria sanguinalis	121769
Acidianus two-tailed virus	315953
mitochondrion Scalopus aquaticus	71119.mitochondrion
mitochondrion Amphilophus rhytisma	64100.mitochondrion
chloroplast Launaea rarifolia	381724.chloroplast
chloroplast Mnium hornum	41835.chloroplast
Drosophila borborema	95451
Sheldgoose hepatitis B virus	259898
chloroplast Turbina corymbosa	139766.chloroplast
Rhodococcus sp. TFB	326401
chloroplast Michelia cavaleriei	86756.chloroplast
mitochondrion Malurus leucopterus edouardi	228327.mitochondrion
Cochliobolus kusanoi	90978
mitochondrion Pipistrellus subflavus	27672.mitochondrion
Nitrosospira sp. GS832	289297
mitochondrion Pseudopterogorgia bipinnata	204379.mitochondrion
Cyathostominae sp. JM-2007a	456246
mitochondrion Anolis cupeyalensis	323578.mitochondrion
Thiobacillus denitrificans	36861
Human adenovirus type 7l	310800
mitochondrion Sceloporus cyanogenys	43622.mitochondrion
Papaya leaf curl China virus - [G99]	329287
chloroplast Cornukaempferia aurantiflora	97739.chloroplast
Raoultella ornithinolytica	54291
Human adenovirus type 7d	101029
mitochondrion Lepus sinensis	112022.mitochondrion
Human adenovirus type 7a	85755
chloroplast Elegia juncea	311287.chloroplast
Balnearium lithotrophicum	223788
mitochondrion Microhierax erythrogenys	56341.mitochondrion
mitochondrion Monarcha chrysomela	254560.mitochondrion
Human adenovirus type 7p	316517
Bradyrhizobium sp. ORS1838	187037
Thauera selenatis	33058
Bradyrhizobium sp. ORS1832	186899
Hypopterygium didictyon	98740
Staphylococcus phage phiETA	106284
mitochondrion Gymnothorax afer	320332.mitochondrion
chloroplast Tillandsia caulescens	294044.chloroplast
mitochondrion Bogertophis subocularis	94906.mitochondrion
mitochondrion Myotis seabrai	265732.mitochondrion
Sesamum alatum	300844
Bradyrhizobium sp. WSM866	319009
chloroplast Gaultheria sclerophylla	157522.chloroplast
mitochondrion Panesthia sp. 1 DJGI-2006	406586.mitochondrion
mitochondrion Iodopleura isabellae	114307.mitochondrion
mitochondrion Ictalurus furcatus	66913.mitochondrion
Acanthogobius flavimanus	86203
Phytophthora brassicae	187813
Malus floribunda	138912
Globodera mexicana	182293
mitochondrion Erythrura trichroa	247731.mitochondrion
mitochondrion Harpyhaliaetus solitarius	321136.mitochondrion
mitochondrion Liolaemus hatcheri	299245.mitochondrion
Hepatitis GB virus B	39113
Aphanizomenon flos-aquae PMC9401	284506
Corynebacterium crenatum	168810
chloroplast Nicotiana longiflora	118702.chloroplast
plastid Nicotiana pauciflora	200315.plastid
mitochondrion Geomys streckeri	257702.mitochondrion
mitochondrion Ochotona rufescens	42346.mitochondrion
Stenotrophomonas sp. OP-1	394491
chloroplast Plagiochila exigua	213991.chloroplast
plastid Aloe verecunda	210947.plastid
mitochondrion Epicrates striatus fosteri	51738.mitochondrion
chloroplast Ophiopogon siamensis	100512.chloroplast
mitochondrion Cepphus grylle	28697.mitochondrion
chloroplast Schinus molle	43851.chloroplast
Nodularia spumigena NSOR-12	284713
Hotaria parvula	39323
Schistosoma sp. CT-2002	198611
chloroplast Satyria vargasii	249301.chloroplast
Corbicula japonica	141464
mitochondrion Locustella fasciolata	69938.mitochondrion
Blastocladiella emersonii	4808
Bacillus thuringiensis serovar palmanyolensis	180895
chloroplast Arctotis sp. Barker 1865	378686.chloroplast
mitochondrion Etheostoma segrex	417937.mitochondrion
Culex flavivirus	390844
mitochondrion Plethodon yonahlossee	8337.mitochondrion
chloroplast Diplopeltis huegelii	124983.chloroplast
Cabomba caroliniana	4426
chloroplast Filipendula multijuga	176127.chloroplast
chloroplast Chamaedorea fragrans	348467.chloroplast
Conus arenatus	89451
Erythrocebus patas	9538
Canine minute virus	329639
Pongo pygmaeus abelii	9601
chloroplast Dyakia hendersoniana	331197.chloroplast
mitochondrion Saguinus niger	356665.mitochondrion
Bean common mosaic necrosis virus	43240
mitochondrion Tamandua tetradactyla	48850.mitochondrion
mitochondrion Liomys salvini	348155.mitochondrion
chloroplast Canavalia lineata	28957.chloroplast
Anagyris vein yellowing virus	312275
Campylobacter curvus 525.92	360105
mitochondrion Ctenophorus maculatus	180912.mitochondrion
Mycobacterium sp. JC-1	136134
mitochondrion Laudakia tuberculata	118215.mitochondrion
chloroplast Sophora secundiflora	48122.chloroplast
Vibrio sp. TC68	203842
mitochondrion Aeria eurimedia	344619.mitochondrion
chloroplast Aniseia argentina	197349.chloroplast
mitochondrion Hyperoodon ampullatus	48744.mitochondrion
plastid Dioscorea brachybotrya	167582.plastid
chloroplast Tupistra grandis	100499.chloroplast
Bordetella holmesii	35814
chloroplast Harveya hyobanchoides	332467.chloroplast
mitochondrion Norops ocelloscapularis	323592.mitochondrion
Watermelon mosaic virus	146500
Escherichia coli O51:H-	404387
chloroplast Nepenthes sumatrana	150997.chloroplast
mitochondrion Lythrurus bellus	36792.mitochondrion
mitochondrion Canis himalayensis	242525.mitochondrion
Artocarpus heterophyllus	3489
mitochondrion Amphilophus calobrensis	318585.mitochondrion
Haliotis varia	37750
SARS coronavirus civet020	285949
mitochondrion Macaca fascicularis	9541.mitochondrion
Anopheles quadrimaculatus	7166
mitochondrion Crax blumenbachii	125061.mitochondrion
chloroplast Acanthocereus pentagonus	153836.chloroplast
chloroplast Appendicula cornuta	163264.chloroplast
mitochondrion Austrofundulus leoni	319036.mitochondrion
mitochondrion Lampetra sp. 27 ER-2005	328825.mitochondrion
chloroplast Suaeda carnosissima	224160.chloroplast
mitochondrion Etheostoma fragi	417923.mitochondrion
mitochondrion Lepilemur ankaranensis	342401.mitochondrion
Enterobacteria phage P4	10680
Enterobacteria phage P7	10682
Enterobacteria phage P1	10678
Enterobacteria phage P2	10679
mitochondrion Malurus melanocephalus	175006.mitochondrion
chloroplast Caragana microphylla	220690.chloroplast
chloroplast Halothrix lumbricalis	133519.chloroplast
Helianthus tuberosus	4233
mitochondrion Brettanomyces custersianus	13368.mitochondrion
chloroplast Chamaedorea metallica	348477.chloroplast
chloroplast Penstemon montanus	160374.chloroplast
Lampanyctus regalis	91654
Bacillus thermantarcticus	186116
mitochondrion Eurycea longicauda	43044.mitochondrion
mitochondrion Coracina papuensis	381022.mitochondrion
Human enterovirus B	138949
chloroplast Guzmania angustifolia var. angustifolia	294010.chloroplast
mitochondrion Dipodomys venustus	323375.mitochondrion
Acetobacter aceti	435
Acheta domesticus virus	336634
chloroplast Magnolia minor	152187.chloroplast
mitochondrion Hyposcada zarepha n. ssp. AW-2005	331293.mitochondrion
mitochondrion Tropidurus etheridgei	179249.mitochondrion
chloroplast Diospyros glandulosa	268839.chloroplast
Anabaena lemmermannii 'BC Ana 0014'	320674
Arthrobacter nicotianae	37929
mitochondrion Ramphotrigon ruficauda	360237.mitochondrion
Papio ursinus	36229
mitochondrion Rhamdia guatemalensis	162026.mitochondrion
mitochondrion Pennisetum glaucum	4543.mitochondrion
Equine adenovirus 2	67603
mitochondrion Icterus maculialatus	105518.mitochondrion
Equine adenovirus 1	46916
kinetoplast Herpetomonas megaseliae	5717.kinetoplast
mitochondrion Zamenis longissimus	201439.mitochondrion
Tomato yellow leaf curl virus-[Almeria]	220938
chloroplast Sphagnum steerei	128241.chloroplast
chloroplast Lathyrus tingitanus	3862.chloroplast
mitochondrion Echinophyllia echinoporoides	242751.mitochondrion
Heterandria formosa	55104
chloroplast Manglietia glauca	86746.chloroplast
mitochondrion Procottus major	200675.mitochondrion
mitochondrion Microlophus duncanensis	290537.mitochondrion
mitochondrion Amphiglossus ornaticeps	249444.mitochondrion
mitochondrion Pseudopimelodus sp. TNHC 29345	255576.mitochondrion
Listeria welshimeri	1643
Megasphaera elsdenii	907
Thermotoga sp. SG1	126739
Nodularia spumigena UTEX 'B 2092'	284717
chloroplast Hibiscus mechowii	307733.chloroplast
chloroplast Primula fasciculata	370660.chloroplast
chloroplast Cynodon dactylon	296378.chloroplast
Grapevine Red Globe virus	103723
chloroplast Deschampsia cespitosa	37723.chloroplast
chloroplast Askidiosperma alticola	311249.chloroplast
mitochondrion Zosterops poliogaster kulalensis	364605.mitochondrion
Paramecium bursaria Chlorella virus IL2B	240265
Pseudomonas resinovorans	53412
Human coronavirus 229E	11137
Thauera aromatica	59405
Bacillus sp. CNi-1365	380235
plastid Haworthia cymbiformis	210969.plastid
mitochondrion Phytophthora erythroseptica	111171.mitochondrion
Enterobacter sakazakii	28141
chloroplast Tidestromia lanuginosa	217683.chloroplast
Arenicola brasiliensis	289432
